Level	Rule Name	Subject	Property	Value
ERROR	duplicate_label	http://cll.niimm.ksu.ru/ontologies/mathematics#E2451	rdfs:label	Standard deviation@en
ERROR	duplicate_label	http://cll.niimm.ksu.ru/ontologies/mathematics#E2636	rdfs:label	Standard deviation@en
ERROR	duplicate_label	http://cll.niimm.ksu.ru/ontologies/mathematics#E994	rdfs:label	Spin group@en
ERROR	duplicate_label	http://cll.niimm.ksu.ru/ontologies/mathematics#E995	rdfs:label	Spin group@en
ERROR	duplicate_label	http://cll.niimm.ksu.ru/ontologies/mathematics#E1154	rdfs:label	Space of paths@en
ERROR	duplicate_label	http://cll.niimm.ksu.ru/ontologies/mathematics#E1155	rdfs:label	Space of paths@en
ERROR	duplicate_label	http://cll.niimm.ksu.ru/ontologies/mathematics#E2513	rdfs:label	Singular distribution@en
ERROR	duplicate_label	http://cll.niimm.ksu.ru/ontologies/mathematics#E2523	rdfs:label	Singular distribution@en
ERROR	duplicate_label	http://cll.niimm.ksu.ru/ontologies/mathematics#E1004	rdfs:label	Simple group@en
ERROR	duplicate_label	http://cll.niimm.ksu.ru/ontologies/mathematics#E2217	rdfs:label	Simple group@en
ERROR	duplicate_label	http://cll.niimm.ksu.ru/ontologies/mathematics#E2429	rdfs:label	Significant deviation@en
ERROR	duplicate_label	http://cll.niimm.ksu.ru/ontologies/mathematics#E2448	rdfs:label	Significant deviation@en
ERROR	duplicate_label	http://cll.niimm.ksu.ru/ontologies/mathematics#E2446	rdfs:label	Residual@en
ERROR	duplicate_label	http://cll.niimm.ksu.ru/ontologies/mathematics#E3407	rdfs:label	Residual@en
ERROR	duplicate_label	http://cll.niimm.ksu.ru/ontologies/mathematics#E1040	rdfs:label	Regular polygon@en
ERROR	duplicate_label	http://cll.niimm.ksu.ru/ontologies/mathematics#E923	rdfs:label	Regular polygon@en
ERROR	duplicate_label	http://cll.niimm.ksu.ru/ontologies/mathematics#E2603	rdfs:label	Regression surface@en
ERROR	duplicate_label	http://cll.niimm.ksu.ru/ontologies/mathematics#E2604	rdfs:label	Regression surface@en
ERROR	duplicate_label	http://cll.niimm.ksu.ru/ontologies/mathematics#E191	rdfs:label	Reeb component@en
ERROR	duplicate_label	http://cll.niimm.ksu.ru/ontologies/mathematics#E199	rdfs:label	Reeb component@en
ERROR	duplicate_label	http://cll.niimm.ksu.ru/ontologies/mathematics#E1292	rdfs:label	Projection@en
ERROR	duplicate_label	http://cll.niimm.ksu.ru/ontologies/mathematics#E1450	rdfs:label	Projection@en
ERROR	duplicate_label	http://cll.niimm.ksu.ru/ontologies/mathematics#E1635	rdfs:label	Probability density function@en
ERROR	duplicate_label	http://cll.niimm.ksu.ru/ontologies/mathematics#E2481	rdfs:label	Probability density function@en
ERROR	duplicate_label	http://cll.niimm.ksu.ru/ontologies/mathematics#E1246	rdfs:label	Operator of differentiation@en
ERROR	duplicate_label	http://cll.niimm.ksu.ru/ontologies/mathematics#E1265	rdfs:label	Operator of differentiation@en
ERROR	duplicate_label	http://cll.niimm.ksu.ru/ontologies/mathematics#E2120	rdfs:label	Odd number@en
ERROR	duplicate_label	http://cll.niimm.ksu.ru/ontologies/mathematics#E2128	rdfs:label	Odd number@en
ERROR	duplicate_label	http://cll.niimm.ksu.ru/ontologies/mathematics#E1016	rdfs:label	Modulus@en
ERROR	duplicate_label	http://cll.niimm.ksu.ru/ontologies/mathematics#E2325	rdfs:label	Modulus@en
ERROR	duplicate_label	http://cll.niimm.ksu.ru/ontologies/mathematics#E1401	rdfs:label	Mobius transformation@en
ERROR	duplicate_label	http://cll.niimm.ksu.ru/ontologies/mathematics#E2961	rdfs:label	Mobius transformation@en
ERROR	duplicate_label	http://cll.niimm.ksu.ru/ontologies/mathematics#E1324	rdfs:label	Map@en
ERROR	duplicate_label	http://cll.niimm.ksu.ru/ontologies/mathematics#E134	rdfs:label	Map@en
ERROR	duplicate_label	http://cll.niimm.ksu.ru/ontologies/mathematics#E1198	rdfs:label	Linearly ordered set@en
ERROR	duplicate_label	http://cll.niimm.ksu.ru/ontologies/mathematics#E912	rdfs:label	Linearly ordered set@en
ERROR	duplicate_label	http://cll.niimm.ksu.ru/ontologies/mathematics#E1234	rdfs:label	Linear operator@en
ERROR	duplicate_label	http://cll.niimm.ksu.ru/ontologies/mathematics#E2964	rdfs:label	Linear operator@en
ERROR	duplicate_label	http://cll.niimm.ksu.ru/ontologies/mathematics#E3112	rdfs:label	Levi-Malzev decomposition@en
ERROR	duplicate_label	http://cll.niimm.ksu.ru/ontologies/mathematics#E3113	rdfs:label	Levi-Malzev decomposition@en
