arxiv_id,concept_iri,canonical_label,usage_context,extraction_rule
2606.18407v1,http://cll.niimm.ksu.ru/ontologies/mathematics#E2106,Dimension,Determining the unbounded potential in the two-dimensional Schrödinger equation from Cauchy data We prove a uniqueness result for determining an unbounded potential i,MathEntRuler lexical concept match
2606.18407v1,http://cll.niimm.ksu.ru/ontologies/mathematics#E1324,Map,in the two-dimensional Schrödinger equation using the corresponding Dirichlet-to-Neumann map. Our proof relies on a specific Carleman inequality. We also provide a quantitative version of the uniqueness,MathEntRuler lexical concept match
2606.18404v1,http://example.org/mathkg/Element,Element,"2026lsamgdd}. Many problem classes admit such structure, including many conforming finite-element discretizations. The solver constructs coarse spaces from local eigenproblems on nonoverlapping, algebraic ag",MathEntRuler lexical concept match
2606.18404v1,http://cll.niimm.ksu.ru/ontologies/mathematics#E2134,Constant,"aggregate-wise block-Jacobi smoother, and moreover, that the corresponding approximation constant is bounded by a user-controlled local spectral cutoff threshold. We combine this approximation property with",MathEntRuler lexical concept match
2606.18404v1,http://example.org/mathkg/Polynomial,Polynomial,"for the theory, including evidence for the solver's insensitivity to mesh refinement and polynomial degree.",MathEntRuler lexical concept match
2606.18404v1,http://cll.niimm.ksu.ru/ontologies/mathematics#E1693,Vector,"that is bounded above by the coloring constant. Numerical experiments on scalar \(H^1\), vector \(H(\operatorname{div})\), and vector \(H(\operatorname{curl})\) finite-element problems provide supporting e",MathEntRuler lexical concept match
2606.18404v1,http://example.org/mathkg/Scalar,Scalar,"putable constant that is bounded above by the coloring constant. Numerical experiments on scalar \(H^1\), vector \(H(\operatorname{div})\), and vector \(H(\operatorname{curl})\) finite-element problems prov",MathEntRuler lexical concept match
2606.18404v1,http://cll.niimm.ksu.ru/ontologies/mathematics#E1317,Comparison,resulting two-level bound is cleanly factored by the cutoff threshold and a smoother norm-comparison constant; we derive explicit bounds for this constant for block Jacobi and overlapping additive Schwarz smoot,MathEntRuler lexical concept match
2606.18404v1,http://cll.niimm.ksu.ru/ontologies/mathematics#E449,Method,es algebraic-multigrid domain-decomposition (LS-AMG-DD) solver as an algebraic multilevel method for sparse symmetric positive definite matrices that admit a Gram representation \(A=G^{\top}G\) \cite{southw,MathEntRuler lexical concept match
2606.18404v1,http://cll.niimm.ksu.ru/ontologies/mathematics#E2,Algebra,Two-level convergence of Algebraic Multigrid with Overlapping Smoothers and Spectral Coarse Grids We recently developed the least-squares alge,MathEntRuler lexical concept match
2606.18404v1,http://cll.niimm.ksu.ru/ontologies/mathematics#E2271,Ring,"warz methods in terms of a trivially computable constant that is bounded above by the coloring constant. Numerical experiments on scalar \(H^1\), vector \(H(\operatorname{div})\), and vector \(H(\operator",MathEntRuler lexical concept match
2606.18387v1,http://cll.niimm.ksu.ru/ontologies/mathematics#E847,Set,"oint-line realization of this configuration in P^4 and show that it gives a (5,3)-geprofi set.",MathEntRuler lexical concept match
2606.18387v1,http://cll.niimm.ksu.ru/ontologies/mathematics#E293,Point,"its fifteen planes and the associated Cremona--Richmond configuration. We also exhibit a point-line realization of this configuration in P^4 and show that it gives a (5,3)-geprofi set.",MathEntRuler lexical concept match
2606.18387v1,http://cll.niimm.ksu.ru/ontologies/mathematics#E1168,Line,"ifteen planes and the associated Cremona--Richmond configuration. We also exhibit a point-line realization of this configuration in P^4 and show that it gives a (5,3)-geprofi set.",MathEntRuler lexical concept match
2606.18387v1,http://cll.niimm.ksu.ru/ontologies/mathematics#E1310,Intersection,"dual construction in P^4. Starting from two quadruples of hyperplanes whose four diagonal intersection planes lie in a hyperplane, we show that the twelve residual planes lie on a cubic threefold. In the general",MathEntRuler lexical concept match
2606.18378v1,http://cll.niimm.ksu.ru/ontologies/mathematics#E847,Set,lus; IMs instead predict the unobserved auxiliary value with calibrated predictive random sets (PRSs) and transfer the resulting plausibility statements only afterward. This change in order yields valid,MathEntRuler lexical concept match
2606.18378v1,http://cll.niimm.ksu.ru/ontologies/mathematics#E1505,Function,"s among Fisherian fiducial reasoning, Neymanian confidence theory, Dempster-Shafer belief functions, generalized fiducial inference, and IMs. By comparing IMs with objective-prior Bayesian inference, the arti",MathEntRuler lexical concept match
2606.18378v1,http://cll.niimm.ksu.ru/ontologies/mathematics#E2452,Relation,"ly afterward. This change in order yields valid uncertainty assessments and clarifies the relations among Fisherian fiducial reasoning, Neymanian confidence theory, Dempster-Shafer belief functions, generaliz",MathEntRuler lexical concept match
2606.18378v1,http://example.org/mathkg/Variable,Variable,Inferential Models: The Power of Auxiliary Variables for Reasoning with Scientific Uncertainty A central challenge in scientific inference is to produce uncertai,MathEntRuler lexical concept match
2606.18378v1,http://cll.niimm.ksu.ru/ontologies/mathematics#E2410,Probability,fiducial inference transfers auxiliary randomness to the parameter space before applying probability calculus; IMs instead predict the unobserved auxiliary value with calibrated predictive random sets (PRSs) an,MathEntRuler lexical concept match
2606.18378v1,http://cll.niimm.ksu.ru/ontologies/mathematics#E2271,Ring,"heory, Dempster-Shafer belief functions, generalized fiducial inference, and IMs. By comparing IMs with objective-prior Bayesian inference, the article argues that E. T. Jaynes' logic-of-science ambition",MathEntRuler lexical concept match
2606.18376v1,http://cll.niimm.ksu.ru/ontologies/mathematics#E847,Set,"Interval hypergraphic polytopes (or deformed associahedra), Tamari interval posets, and weeping willows For a hypergraph $\mathbb{H}$ on $[n]$, the hypergraphic polytope $\triangle_{\mathbb{H",MathEntRuler lexical concept match
2606.18376v1,http://cll.niimm.ksu.ru/ontologies/mathematics#E1187,Angle,"nd weeping willows For a hypergraph $\mathbb{H}$ on $[n]$, the hypergraphic polytope $\triangle_{\mathbb{H}}$ is the Minkowski sum of the standard simplices $\triangle_H$ for all $H \in \mathbb{H}$. We foc",MathEntRuler lexical concept match
2606.18376v1,http://cll.niimm.ksu.ru/ontologies/mathematics#E1183,Triangle,", and weeping willows For a hypergraph $\mathbb{H}$ on $[n]$, the hypergraphic polytope $\triangle_{\mathbb{H}}$ is the Minkowski sum of the standard simplices $\triangle_H$ for all $H \in \mathbb{H}$. We foc",MathEntRuler lexical concept match
2606.18376v1,http://cll.niimm.ksu.ru/ontologies/mathematics#E887,Graph,"Interval hypergraphic polytopes (or deformed associahedra), Tamari interval posets, and weeping willows For a hypergraph $\mathbb",MathEntRuler lexical concept match
2606.18376v1,http://cll.niimm.ksu.ru/ontologies/mathematics#E1380,Deformation,"interval hypergraphs, where all hyperedges are intervals of $[n]$. They are precisely the deformations of Loday's associahedron. Their vertex posets are Tamari interval posets, and we describe which Tamari inter",MathEntRuler lexical concept match
2606.18369v1,http://cll.niimm.ksu.ru/ontologies/mathematics#E2,Algebra,"cessary and sufficient characterizations of the existence of an amenable trace on a C$^*$-algebra in terms of the joint free numerical radius of tuples of unitaries, isometries, and partial isometries in the",MathEntRuler lexical concept match
2606.18369v1,http://cll.niimm.ksu.ru/ontologies/mathematics#E1374,Join,Amenable traces and the joint numerical radius We provide necessary and sufficient characterizations of the existence of an amenable trace,MathEntRuler lexical concept match
2606.18359v1,http://cll.niimm.ksu.ru/ontologies/mathematics#E1505,Function,"ealized point source. By applying Fourier transform techniques in conjunction with Greens function methodology, the complex dispersion relation is obtained. Since the resulting dispersion equation yields comp",MathEntRuler lexical concept match
2606.18359v1,http://cll.niimm.ksu.ru/ontologies/mathematics#E2452,Relation,the interface to purely elastic response at greater depths.Fractional order constitutive relations are incorporated to capture the memory-dependent mechanical behavior of the medium using Riemann Liouville f,MathEntRuler lexical concept match
2606.18359v1,http://cll.niimm.ksu.ru/ontologies/mathematics#E1891,Equation,"methodology, the complex dispersion relation is obtained. Since the resulting dispersion equation yields complex roots, a hybrid Newton Raphson iterative algorithm is employedto compute these roots efficient",MathEntRuler lexical concept match
2606.18359v1,http://cll.niimm.ksu.ru/ontologies/mathematics#E1988,Formula,iscoelastic half-space The present study develops a detailed theoretical and mathematical formulation to analyze the time and frequency domain propagation characteristics of Love waves in a stratified fractu,MathEntRuler lexical concept match
2606.18359v1,http://example.org/mathkg/Derivative,Derivative,"the memory-dependent mechanical behavior of the medium using Riemann Liouville fractional derivatives. Three distributed source models, namely Gaussian, Ricker and double-couple sources, are considered. To the",MathEntRuler lexical concept match
2606.18359v1,http://cll.niimm.ksu.ru/ontologies/mathematics#E293,Point,"ablished in earlier studies, where the excitation is typically modeled using an idealized point source. By applying Fourier transform techniques in conjunction with Greens function methodology, the complex",MathEntRuler lexical concept match
2606.18359v1,http://example.org/mathkg/Mean,Mean,"rams are generated to verify that the obtained solutions remain physically consistent and meaningful. Numerical simulations are then performed to investigate the effects of heterogeneity, fractional visco",MathEntRuler lexical concept match
2606.18359v1,http://cll.niimm.ksu.ru/ontologies/mathematics#E449,Method,"oint source. By applying Fourier transform techniques in conjunction with Greens function methodology, the complex dispersion relation is obtained. Since the resulting dispersion equation yields complex roo",MathEntRuler lexical concept match
2606.18357v1,http://cll.niimm.ksu.ru/ontologies/mathematics#E2114,Number,"reducible symplectic varieties of dimension $2n$, for $2\leq n\leq 10$, with second Betti numbers $16\leq b_2\leq 24$. They arise as non-trivial terminalisations of finite symplectic quotients of Beauville-",MathEntRuler lexical concept match
2606.18357v1,http://example.org/mathkg/Series,Series,"Irreducible symplectic varieties via K3-del Pezzo double covers We construct a series of irreducible symplectic varieties of dimension $2n$, for $2\leq n\leq 10$, with second Betti numbers $16\le",MathEntRuler lexical concept match
2606.18357v1,http://cll.niimm.ksu.ru/ontologies/mathematics#E2106,Dimension,"a K3-del Pezzo double covers We construct a series of irreducible symplectic varieties of dimension $2n$, for $2\leq n\leq 10$, with second Betti numbers $16\leq b_2\leq 24$. They arise as non-trivial terminal",MathEntRuler lexical concept match
2606.18357v1,http://cll.niimm.ksu.ru/ontologies/mathematics#E2113,Betti number,"of irreducible symplectic varieties of dimension $2n$, for $2\leq n\leq 10$, with second Betti numbers $16\leq b_2\leq 24$. They arise as non-trivial terminalisations of finite symplectic quotients of Beauville-",MathEntRuler lexical concept match
2606.18345v1,http://cll.niimm.ksu.ru/ontologies/mathematics#E1505,Function,locks on the torus. Here we extend the proof to general conformal blocks for higher-point functions and higher-genus backgrounds in arbitrary channels. The statement is to be understood at the level of a form,MathEntRuler lexical concept match
2606.18345v1,http://example.org/mathkg/Limit,Limit,entiation of higher-point and higher-genus Virasoro conformal blocks in the semiclassical limit A long-standing conjecture claims that Virasoro conformal blocks exponentiate in the semiclassical limit $c \,MathEntRuler lexical concept match
2606.18345v1,http://example.org/mathkg/Series,Series,s in arbitrary channels. The statement is to be understood at the level of a formal power series. Our proof builds upon a novel extension of the oscillator method for the computation of conformal blocks to,MathEntRuler lexical concept match
2606.18345v1,http://cll.niimm.ksu.ru/ontologies/mathematics#E293,Point,Exponentiation of higher-point and higher-genus Virasoro conformal blocks in the semiclassical limit A long-standing conjecture claims that,MathEntRuler lexical concept match
2606.18345v1,http://cll.niimm.ksu.ru/ontologies/mathematics#E1168,Line,e oscillator method for the computation of conformal blocks to cases where three internal lines meet at a vertex. This extension also gives a new constructive method to compute global conformal blocks in,MathEntRuler lexical concept match
2606.18345v1,http://cll.niimm.ksu.ru/ontologies/mathematics#E449,Method,level of a formal power series. Our proof builds upon a novel extension of the oscillator method for the computation of conformal blocks to cases where three internal lines meet at a vertex. This extension,MathEntRuler lexical concept match
2606.18331v1,http://cll.niimm.ksu.ru/ontologies/mathematics#E1505,Function,"theory, intrinsically defined in the UV, flows to a sigma model in the IR whose partition function is the Veneziano amplitude. Crossing symmetry is realized as a consequence of 3d $\mathcal{N}=2$ mirror symme",MathEntRuler lexical concept match
2606.18331v1,http://example.org/mathkg/Sequence,Sequence,hose partition function is the Veneziano amplitude. Crossing symmetry is realized as a consequence of 3d $\mathcal{N}=2$ mirror symmetry between XYZ and SQED. We use this correspondence to construct a meromor,MathEntRuler lexical concept match
2606.18331v1,http://cll.niimm.ksu.ru/ontologies/mathematics#E2106,Dimension,Meromorphic amplitudes from 3-dimensional supersymmetry We establish a new connection between supersymmetric theories and scattering amplitudes. We s,MathEntRuler lexical concept match
2606.18331v1,http://cll.niimm.ksu.ru/ontologies/mathematics#E2271,Ring,nal supersymmetry We establish a new connection between supersymmetric theories and scattering amplitudes. We show that the Coon amplitude coincides with the 3d $\mathcal{N}=2$ half-index of the XYZ model,MathEntRuler lexical concept match
2606.18245v1,http://cll.niimm.ksu.ru/ontologies/mathematics#E1505,Function,"l Cohen-Macaulay (=MCM) $A$-module $M$ and an integer $i\ge 1$, it is well known that the functions $n \mapsto \ell(Tor_i^A(M,N/I^{n+1}N))$ and $n \mapsto \ell(Ext^i_A(M,N/I^{n+1}N))$ are of polynomial types",MathEntRuler lexical concept match
2606.18245v1,http://example.org/mathkg/Integer,Integer,"of definition of $N$. For a non-free maximal Cohen-Macaulay (=MCM) $A$-module $M$ and an integer $i\ge 1$, it is well known that the functions $n \mapsto \ell(Tor_i^A(M,N/I^{n+1}N))$ and $n \mapsto \ell(Ext",MathEntRuler lexical concept match
2606.18245v1,http://example.org/mathkg/Polynomial,Polynomial,"Derived functors and Hilbert polynomials over Gorenstein rings Let $(A,\mathfrak{m},k)$ be a Gorenstein ring of dimension $d\ge 1$, $N$ a perfect mod",MathEntRuler lexical concept match
2606.18245v1,http://cll.niimm.ksu.ru/ontologies/mathematics#E2106,Dimension,"ilbert polynomials over Gorenstein rings Let $(A,\mathfrak{m},k)$ be a Gorenstein ring of dimension $d\ge 1$, $N$ a perfect module of dimension $t\ge 1$ and $I$ an ideal of definition of $N$. For a non-free ma",MathEntRuler lexical concept match
2606.18245v1,http://cll.niimm.ksu.ru/ontologies/mathematics#E1324,Map,"ay (=MCM) $A$-module $M$ and an integer $i\ge 1$, it is well known that the functions $n \mapsto \ell(Tor_i^A(M,N/I^{n+1}N))$ and $n \mapsto \ell(Ext^i_A(M,N/I^{n+1}N))$ are of polynomial types of degree",MathEntRuler lexical concept match
2606.18245v1,http://cll.niimm.ksu.ru/ontologies/mathematics#E2271,Ring,"Derived functors and Hilbert polynomials over Gorenstein rings Let $(A,\mathfrak{m},k)$ be a Gorenstein ring of dimension $d\ge 1$, $N$ a perfect module of dimension $t\ge",MathEntRuler lexical concept match
2606.18238v1,http://cll.niimm.ksu.ru/ontologies/mathematics#E847,Set,"dence of Ishii--Ueda. We then specialize to a general degree $10$ hypersurface $X_{10}\subset \mathbb P(1,2,3,5)$. The Corti--Heuberger cascade identifies its minimal resolution as $\widetilde{X}_{10}\co",MathEntRuler lexical concept match
2606.18238v1,http://example.org/mathkg/Subset,Subset,"pondence of Ishii--Ueda. We then specialize to a general degree $10$ hypersurface $X_{10}\subset \mathbb P(1,2,3,5)$. The Corti--Heuberger cascade identifies its minimal resolution as $\widetilde{X}_{10}\co",MathEntRuler lexical concept match
2606.18238v1,http://cll.niimm.ksu.ru/ontologies/mathematics#E1988,Formula,"nal collection. The proof combines rationality of log del Pezzo surfaces, Orlov's blow-up formula, and the special McKay correspondence of Ishii--Ueda. We then specialize to a general degree $10$ hypersurfac",MathEntRuler lexical concept match
2606.18234v1,http://cll.niimm.ksu.ru/ontologies/mathematics#E847,Set,"$a_1,\ldots,a_k$ not divisible by $n$ (resp., relatively prime to $n$), there is an $I\subseteq\{1,\ldots,k\}$ with $|I|=n$ for which the sum $\sum_{i\in I}a_i$ is divisible by $n$ but not divisible by $",MathEntRuler lexical concept match
2606.18234v1,http://example.org/mathkg/Subset,Subset,"rs $a_1,\ldots,a_k$ not divisible by $n$ (resp., relatively prime to $n$), there is an $I\subseteq\{1,\ldots,k\}$ with $|I|=n$ for which the sum $\sum_{i\in I}a_i$ is divisible by $n$ but not divisible by $",MathEntRuler lexical concept match
2606.18234v1,http://example.org/mathkg/Integer,Integer,"hbb Z$ (with $n>1$) of two new types. Let $s_1(n)$ (resp. $t_1(n)$) be the least positive integer $k$ such that for any integers $a_1,\ldots,a_k$ not divisible by $n$ (resp., relatively prime to $n$), there",MathEntRuler lexical concept match
2606.18221v1,http://cll.niimm.ksu.ru/ontologies/mathematics#E1168,Line,"collection of benchmarks in one and two dimensions, LGNO consistently outperforms FNO baselines with matched parameter counts, reducing one-step errors by factors of 2-5 and remaining significantly more a",MathEntRuler lexical concept match
2606.18221v1,http://cll.niimm.ksu.ru/ontologies/mathematics#E2106,Dimension,"urious oscillations near steep fronts. On a large collection of benchmarks in one and two dimensions, LGNO consistently outperforms FNO baselines with matched parameter counts, reducing one-step errors by fact",MathEntRuler lexical concept match
2606.18221v1,http://cll.niimm.ksu.ru/ontologies/mathematics#E1324,Map,"is, we propose a Local-Global Neural Operator (LGNO) that learns a one-step discrete flow map by combining a global FNO branch for representing smooth dynamics at large scales with a local multiresolutio",MathEntRuler lexical concept match
2606.18221v1,http://cll.niimm.ksu.ru/ontologies/mathematics#E2271,Ring,ential to control long-time numerical dissipation better than the conventional shock-capturing schemes that generate the training data.,MathEntRuler lexical concept match
2606.18218v1,http://cll.niimm.ksu.ru/ontologies/mathematics#E2129,Coefficient,"lized by the stabilizing drift scale. This removes capacity geometry from the logarithmic coefficient, while geometry remains in the threshold. Matching lower bounds show that both the logarithmic term and a geo",MathEntRuler lexical concept match
2606.18218v1,http://cll.niimm.ksu.ru/ontologies/mathematics#E1693,Vector,"e standing load condition is uniform interior slack, meaning the conditional mean arrival vector stays in a fixed contraction of the capacity region. We show that this slack reshapes the finite-time peak la",MathEntRuler lexical concept match
2606.18218v1,http://example.org/mathkg/Logarithm,Logarithm,"Finite-Time Queue Peak Laws in Stochastic Networks: Logarithmic Scaling After Geometric Thresholds We study finite-horizon queue peaks in generalized switches, a standard",MathEntRuler lexical concept match
2606.18218v1,http://cll.niimm.ksu.ru/ontologies/mathematics#E2410,Probability,"hreshold, the running maximum grows only logarithmically with the horizon, both with high probability and in expectation. The mechanism is self-normalization: in the current queue direction, the projected fluctu",MathEntRuler lexical concept match
2606.18218v1,http://example.org/mathkg/Mean,Mean,"-varying, and adapted to the past; the standing load condition is uniform interior slack, meaning the conditional mean arrival vector stays in a fixed contraction of the capacity region. We show that this",MathEntRuler lexical concept match
2606.18218v1,http://example.org/mathkg/Variance,Variance,"ficients. Simulations illustrate the two-phase envelope, local geometric refinements, and variance-sensitive improvements predicted by the theory.",MathEntRuler lexical concept match
2606.18218v1,http://cll.niimm.ksu.ru/ontologies/mathematics#E3,Geometry,"as MaxWeight. The square-root envelope that is sharp without slack persists only up to a geometry-dependent threshold; beyond that threshold, the running maximum grows only logarithmically with the horizon,",MathEntRuler lexical concept match
2606.18214v1,http://cll.niimm.ksu.ru/ontologies/mathematics#E847,Set,"_1\veeαx_2\). The non-smooth payoff produces a singular stopping-gain measure on the kink set \(Δ=\{x_1=αx_2\}\). We prove $\displaystyle Γ^Δ(dx) = -\frac{n^\top a(x)n}{2\sqrt{1+α^2}}\,σ_Δ(dx)$, with $n=",MathEntRuler lexical concept match
2606.18214v1,http://cll.niimm.ksu.ru/ontologies/mathematics#E293,Point,tive and strictly negative under local ellipticity. This implies that every interior kink point lies in the continuation region. We further show that the correct value representation uses the resolvent kil,MathEntRuler lexical concept match
2606.18214v1,http://cll.niimm.ksu.ru/ontologies/mathematics#E2106,Dimension,"g with a Max Payoff We study infinite-horizon optimal stopping for normally reflected two-dimensional diffusions in the positive quadrant with max payoff \(G(x_1,x_2)=x_1\veeαx_2\). The non-smooth payoff produ",MathEntRuler lexical concept match
2606.18212v1,http://cll.niimm.ksu.ru/ontologies/mathematics#E847,Set,"re known near the boundary, and the Neumann data is measured on arbitrarily small open subsets of the boundary. In addition, we establish the well-posedness of the forward problem, where we obtain the op",MathEntRuler lexical concept match
2606.18212v1,http://example.org/mathkg/Subset,Subset,"s are known near the boundary, and the Neumann data is measured on arbitrarily small open subsets of the boundary. In addition, we establish the well-posedness of the forward problem, where we obtain the op",MathEntRuler lexical concept match
2606.18212v1,http://cll.niimm.ksu.ru/ontologies/mathematics#E1315,Addition,"y, and the Neumann data is measured on arbitrarily small open subsets of the boundary. In addition, we establish the well-posedness of the forward problem, where we obtain the optimal Sobolev regularity for s",MathEntRuler lexical concept match
2606.18212v1,http://cll.niimm.ksu.ru/ontologies/mathematics#E1168,Line,Inverse problems for a nonlinear dynamical Schrödinger operator with magnetic potential We study two inverse problems for a nonlinear dynami,MathEntRuler lexical concept match
2606.18212v1,http://cll.niimm.ksu.ru/ontologies/mathematics#E1324,Map,"potentials. Under suitable analyticity assumptions, we show that the Dirichlet-to-Neumann map uniquely determines time-dependent magnetic and electric potentials. We establish the uniqueness of these pot",MathEntRuler lexical concept match
2606.18211v1,http://cll.niimm.ksu.ru/ontologies/mathematics#E1891,Equation,kua normal form assigns to every smooth first-order real planar elliptic system a complex equation $w_{\bar z}-μw_z+\mathcal{A}w+\mathcal{B}\bar w=\mathcal{F}$ by an explicit pipeline. A companion paper showe,MathEntRuler lexical concept match
2606.18211v1,http://example.org/mathkg/Polynomial,Polynomial,"it gauge $\tilde\varphi=-iλ/(\varphi-ψ)$, where $λ$ is the spectral root of the structure polynomial.",MathEntRuler lexical concept match
2606.18211v1,http://cll.niimm.ksu.ru/ontologies/mathematics#E293,Point,"rphisms. The real system carries a larger symmetry: its unknowns may be recombined by any pointwise invertible real-linear substitution $w=\varphi v'+ψ\bar v'$, the complex gauges being the case $ψ\equiv0$",MathEntRuler lexical concept match
2606.18211v1,http://cll.niimm.ksu.ru/ontologies/mathematics#E1168,Line,"equation $w_{\bar z}-μw_z+\mathcal{A}w+\mathcal{B}\bar w=\mathcal{F}$ by an explicit pipeline. A companion paper showed that the density $Θ=|\mathcal{B}|^2/(1-|μ|^2)\,dx\,dy$ and its total mass are invar",MathEntRuler lexical concept match
2606.18211v1,http://cll.niimm.ksu.ru/ontologies/mathematics#E1405,Morphism,are invariants under multiplicative gauges $w\mapstoφw$ and orientation-preserving diffeomorphisms. The real system carries a larger symmetry: its unknowns may be recombined by any pointwise invertible real-,MathEntRuler lexical concept match
2606.18211v1,http://cll.niimm.ksu.ru/ontologies/mathematics#E2105,Orientation,")\,dx\,dy$ and its total mass are invariants under multiplicative gauges $w\mapstoφw$ and orientation-preserving diffeomorphisms. The real system carries a larger symmetry: its unknowns may be recombined by any",MathEntRuler lexical concept match
2606.18211v1,http://cll.niimm.ksu.ru/ontologies/mathematics#E1357,Diffeomorphism,l mass are invariants under multiplicative gauges $w\mapstoφw$ and orientation-preserving diffeomorphisms. The real system carries a larger symmetry: its unknowns may be recombined by any pointwise invertible real-,MathEntRuler lexical concept match
2606.18211v1,http://cll.niimm.ksu.ru/ontologies/mathematics#E1368,Orbit,"rem: re-normalizing through the pipeline after any such substitution returns to the gauge orbit of the original equation, with a universal explicit gauge $\tilde\varphi=-iλ/(\varphi-ψ)$, where $λ$ is the s",MathEntRuler lexical concept match
2606.18211v1,http://cll.niimm.ksu.ru/ontologies/mathematics#E1324,Map,"B}|^2/(1-|μ|^2)\,dx\,dy$ and its total mass are invariants under multiplicative gauges $w\mapstoφw$ and orientation-preserving diffeomorphisms. The real system carries a larger symmetry: its unknowns may",MathEntRuler lexical concept match
2606.18211v1,http://cll.niimm.ksu.ru/ontologies/mathematics#E1741,Theorem,The Absorption Theorem for the Beltrami-Vekua Normal Form The Beltrami-Vekua normal form assigns to every smooth first-order real pl,MathEntRuler lexical concept match
2606.18207v1,http://cll.niimm.ksu.ru/ontologies/mathematics#E293,Point,"ps of finite Morley rank, which states that every such group is the group of $K$-rational points of an algebraic group for some algebraically closed field $K$. We will explain the relevance of sharply 2-tr",MathEntRuler lexical concept match
2606.18207v1,http://cll.niimm.ksu.ru/ontologies/mathematics#E2145,Group,From the Cherlin-Zilber Conjecture via sharply $2$-transitive groups to the Burnside problem We review the current state of the Cherlin-Zilber Algebraicity Conjecture on simple,MathEntRuler lexical concept match
2606.18207v1,http://cll.niimm.ksu.ru/ontologies/mathematics#E2,Algebra,"ansitive groups to the Burnside problem We review the current state of the Cherlin-Zilber Algebraicity Conjecture on simple groups of finite Morley rank, which states that every such group is the group of $K",MathEntRuler lexical concept match
2606.18207v1,http://cll.niimm.ksu.ru/ontologies/mathematics#E2217,Simple group,"side problem We review the current state of the Cherlin-Zilber Algebraicity Conjecture on simple groups of finite Morley rank, which states that every such group is the group of $K$-rational points of an algebrai",MathEntRuler lexical concept match
2606.18204v1,http://cll.niimm.ksu.ru/ontologies/mathematics#E847,Set,namical-flavour classification for the vertices of $E$. Some results hold in more general settings and may be of independent interest.,MathEntRuler lexical concept match
2606.18204v1,http://cll.niimm.ksu.ru/ontologies/mathematics#E1168,Line,"ished subgroupoid of the associated path groupoid $\mathcal{G}_{G,E}$ -- the symmetric cycline subgroupoid $\mathcal{S}_{\text{sym}}$. If the acting group $G$ is abelian, we show that $\mathcal{S}_{\text{",MathEntRuler lexical concept match
2606.18204v1,http://cll.niimm.ksu.ru/ontologies/mathematics#E887,Graph,"Cartan subalgebras in self-similar graph $C^*$-algebras For a self-similar graph $(G, E)$, we find a distinguished subgroupoid of the associated path",MathEntRuler lexical concept match
2606.18204v1,http://cll.niimm.ksu.ru/ontologies/mathematics#E2145,Group,"imilar graph $C^*$-algebras For a self-similar graph $(G, E)$, we find a distinguished subgroupoid of the associated path groupoid $\mathcal{G}_{G,E}$ -- the symmetric cycline subgroupoid $\mathcal{S}_{\te",MathEntRuler lexical concept match
2606.18204v1,http://cll.niimm.ksu.ru/ontologies/mathematics#E2,Algebra,"Cartan subalgebras in self-similar graph $C^*$-algebras For a self-similar graph $(G, E)$, we find a distinguished subgroupoid",MathEntRuler lexical concept match
2606.18200v1,http://cll.niimm.ksu.ru/ontologies/mathematics#E1891,Equation,"nd a minimal contract: reference trajectories, a learned propagator or saved predictions, equation metadata, and a diagnostic configuration specifying which structures are meaningful for the problem under stu",MathEntRuler lexical concept match
2606.18200v1,http://example.org/mathkg/Integral,Integral,"e error, semigroup consistency, finite-difference generator discrepancy, energy behavior, integral balance, admissibility constraints, perturbation response, and scaling-law consistency. The software is desig",MathEntRuler lexical concept match
2606.18200v1,http://example.org/mathkg/Mean,Mean,"ctions, equation metadata, and a diagnostic configuration specifying which structures are meaningful for the problem under study. We validate the suite on five benchmark PDE tasks: two-dimensional incompr",MathEntRuler lexical concept match
2606.18200v1,http://cll.niimm.ksu.ru/ontologies/mathematics#E2145,Group,"ite provides architecture-independent, post hoc diagnostics for relative state error, semigroup consistency, finite-difference generator discrepancy, energy behavior, integral balance, admissibility constr",MathEntRuler lexical concept match
2606.18200v1,http://cll.niimm.ksu.ru/ontologies/mathematics#E2106,Dimension,"ngful for the problem under study. We validate the suite on five benchmark PDE tasks: two-dimensional incompressible Navier-Stokes, shallow-water dynamics, active matter, three-dimensional compressible Navier-",MathEntRuler lexical concept match
2606.18199v1,http://cll.niimm.ksu.ru/ontologies/mathematics#E847,Set,"erage of the induced two-sided interval. Results are presented first for the exchangeable setting, where coverage has finite-sample guarantees, and then for non-exchangeable data, where guarantees are as",MathEntRuler lexical concept match
2606.18199v1,http://cll.niimm.ksu.ru/ontologies/mathematics#E1310,Intersection,"tervals that achieve marginal validity, and then derive the induced two-sided interval by intersection. Theoretical results prove both tail-specific and global marginal coverage of the induced two-sided interval.",MathEntRuler lexical concept match
2606.18194v1,http://cll.niimm.ksu.ru/ontologies/mathematics#E847,Set,"ogether with Lyapunov monotonicity of EMD (and pointwise convergence when the fixed-point set is a singleton), and extend the selection property to monotone polymatrix games through variational inequalit",MathEntRuler lexical concept match
2606.18194v1,http://cll.niimm.ksu.ru/ontologies/mathematics#E1315,Addition,"worked $2\times 2$ coordination-game example illustrates all components of the framework. Additional results, including a bandit-feedback extension, a period-doubling route to Li-Yorke chaos for the two-strat",MathEntRuler lexical concept match
